auc,bin_acc,loss,precision,recall,val_auc,val_bin_acc,val_loss,val_precision,val_recall,learning_rate
0.9588956832885742,0.914454460144043,0.26631826162338257,0.8807709217071533,0.8114973902702332,0.9783456921577454,0.9407182335853577,0.21174027025699615,0.9202280044555664,0.8683506846427917,0.0010000000474974513
0.975766658782959,0.9353965520858765,0.2210969477891922,0.9074312448501587,0.862689197063446,0.9811832308769226,0.943144679069519,0.2056451290845871,0.9087905287742615,0.8909658193588257,0.0010000000474974513
0.982049822807312,0.9440062046051025,0.20089304447174072,0.9169371724128723,0.8848703503608704,0.986909806728363,0.9542126655578613,0.1824304163455963,0.9273276925086975,0.9116196036338806,0.0010000000474974513
0.9855382442474365,0.9504384398460388,0.1873779147863388,0.924757182598114,0.9004075527191162,0.9873128533363342,0.9560260772705078,0.17710983753204346,0.9327843189239502,0.912243664264679,0.0010000000474974513
0.9878779053688049,0.9553531408309937,0.1771002858877182,0.9313198328018188,0.9115055203437805,0.9883766174316406,0.9571839570999146,0.17384840548038483,0.9289847016334534,0.9209509491920471,0.0010000000474974513
0.9895757436752319,0.9586352109909058,0.16975639760494232,0.9357135891914368,0.9188621640205383,0.9896532297134399,0.9590314626693726,0.16929389536380768,0.9286266565322876,0.9283506870269775,0.0010000000474974513
0.9905198216438293,0.9610489010810852,0.16464202105998993,0.9385345578193665,0.9247117638587952,0.990187406539917,0.9622326493263245,0.164306640625,0.9388595223426819,0.9286478161811829,0.0010000000474974513
0.9914575219154358,0.9629752039909363,0.15998439490795135,0.9413951635360718,0.9286832809448242,0.9905688166618347,0.9620198011398315,0.1621849685907364,0.9362948536872864,0.9307578206062317,0.0010000000474974513
0.9923659563064575,0.9651909470558167,0.15538360178470612,0.9444389939308167,0.9335159659385681,0.9905736446380615,0.9616196751594543,0.16319046914577484,0.9342552423477173,0.9315899014472961,0.0010000000474974513
0.9929470419883728,0.9664233326911926,0.15243230760097504,0.9459266662597656,0.9364259243011475,0.9909428358078003,0.9636374711990356,0.1601426601409912,0.9370183944702148,0.9359881281852722,0.0010000000474974513
0.9932429790496826,0.9677813053131104,0.14997722208499908,0.9479962587356567,0.939150333404541,0.9915885925292969,0.9641057252883911,0.15854142606258392,0.9384757280349731,0.9360772371292114,0.0010000000474974513
0.9937067627906799,0.969066858291626,0.1471661925315857,0.9496729969978333,0.9420379996299744,0.9916089773178101,0.96556156873703,0.15738114714622498,0.9421428442001343,0.937355101108551,0.0010000000474974513
0.9942490458488464,0.9706781506538391,0.14383424818515778,0.9523531794548035,0.9450148344039917,0.9913278818130493,0.9650081992149353,0.15855124592781067,0.9378112554550171,0.9402080178260803,0.0010000000474974513
0.9945049285888672,0.9714018106460571,0.1419471651315689,0.9532113075256348,0.9467296004295349,0.9907063245773315,0.965774416923523,0.15979881584644318,0.9397447109222412,0.9408618211746216,0.0010000000474974513
0.9947004318237305,0.9723489880561829,0.1403399556875229,0.9549252986907959,0.9483256340026855,0.9911721348762512,0.9656807780265808,0.15742987394332886,0.9415869116783142,0.9384249448776245,0.0010000000474974513
0.995987594127655,0.9761738777160645,0.13181725144386292,0.9610729813575745,0.9556080102920532,0.9918560981750488,0.9660468697547913,0.15751045942306519,0.939671516418457,0.9419613480567932,0.0005000000237487257
0.996314525604248,0.9775552153587341,0.12864521145820618,0.9629737138748169,0.9585773944854736,0.9911029934883118,0.9667961001396179,0.15699832141399384,0.9411590099334717,0.9430609345436096,0.0005000000237487257
0.9966135621070862,0.9786577820777893,0.12654151022434235,0.9650855660438538,0.9603070616722107,0.9912469983100891,0.9679965376853943,0.1564725786447525,0.9443965554237366,0.9438632726669312,0.0005000000237487257
0.9967208504676819,0.9791601300239563,0.12540502846240997,0.9654936194419861,0.9616878032684326,0.991704523563385,0.9667620062828064,0.15673020482063293,0.9413090944290161,0.9427637457847595,0.0005000000237487257
