auc,bin_acc,loss,precision,recall,val_auc,val_bin_acc,val_loss,val_precision,val_recall,learning_rate
0.778537929058075,0.7647333145141602,0.5052525997161865,0.6586143374443054,0.372603178024292,0.8536463975906372,0.8114698529243469,0.43652504682540894,0.7307106256484985,0.5414859056472778,0.0010000000474974513
0.8341010212898254,0.7985228300094604,0.45665064454078674,0.7168176770210266,0.4914742112159729,0.8587837219238281,0.8114357590675354,0.43355846405029297,0.7192193269729614,0.5607132315635681,0.0010000000474974513
0.8496668934822083,0.808405339717865,0.43994924426078796,0.7327812314033508,0.5222145318984985,0.8778087496757507,0.8298000693321228,0.4076802134513855,0.7691640853881836,0.5799703001976013,0.0010000000474974513
0.8568853735923767,0.8133455514907837,0.43178534507751465,0.7410407662391663,0.5364897847175598,0.8862043023109436,0.8357853293418884,0.39819416403770447,0.7850960493087769,0.5876671671867371,0.0010000000474974513
0.8633025288581848,0.8177514672279358,0.42432358860969543,0.7471277117729187,0.5508021116256714,0.8831071257591248,0.835521399974823,0.4001311659812927,0.7692481279373169,0.6083803772926331,0.0010000000474974513
0.8673921823501587,0.8205397725105286,0.41945505142211914,0.7520178556442261,0.5581586956977844,0.8943833708763123,0.8408595323562622,0.38538920879364014,0.7848708629608154,0.6123625636100769,0.0010000000474974513
0.8708350658416748,0.8234302401542664,0.41516849398612976,0.7566934823989868,0.566257655620575,0.8951860666275024,0.8432179093360901,0.38375553488731384,0.7933983206748962,0.6121545433998108,0.0010000000474974513
0.8741081953048706,0.8259120583534241,0.41136085987091064,0.7609289288520813,0.5728051066398621,0.8952539563179016,0.842102587223053,0.3855211138725281,0.795600414276123,0.604041576385498,0.0010000000474974513
0.875820517539978,0.8269230723381042,0.40918299555778503,0.7608963251113892,0.5779940485954285,0.8998621702194214,0.8464276194572449,0.3782755732536316,0.8010877370834351,0.6172065138816833,0.0010000000474974513
0.8774499893188477,0.8286300897598267,0.406980037689209,0.7640564441680908,0.5820620656013489,0.9000016450881958,0.8476961851119995,0.3769610822200775,0.7975008487701416,0.6277860403060913,0.0010000000474974513
0.8790982365608215,0.8299795389175415,0.40494975447654724,0.7653047442436218,0.5870580077171326,0.9049444794654846,0.8509228825569153,0.37018752098083496,0.8029052019119263,0.6356909275054932,0.0010000000474974513
0.8813711404800415,0.8314822912216187,0.40187403559684753,0.7668306827545166,0.5923954844474792,0.9029689431190491,0.8487348556518555,0.37230584025382996,0.798137903213501,0.6317979097366333,0.0010000000474974513
0.8826196193695068,0.8322080969810486,0.4002986550331116,0.7679823637008667,0.5943626761436462,0.9057826399803162,0.8527618646621704,0.3689137399196625,0.8039470911026001,0.6428231596946716,0.0010000000474974513
0.8841167688369751,0.8335362672805786,0.39819779992103577,0.7696765065193176,0.5985420346260071,0.9070116877555847,0.8537835478782654,0.367358535528183,0.8061315417289734,0.6446656584739685,0.0010000000474974513
0.8852970600128174,0.8347856402397156,0.3965755105018616,0.7721742391586304,0.6011551022529602,0.9094929695129395,0.8556395769119263,0.36293721199035645,0.8076667785644531,0.6511738300323486,0.0010000000474974513
