auc,bin_acc,loss,precision,recall,val_auc,val_bin_acc,val_loss,val_precision,val_recall,learning_rate
0.8849577307701111,0.8370248079299927,0.3968534469604492,0.7708116173744202,0.6142277121543884,0.9224225878715515,0.8702067136764526,0.3563094139099121,0.8250733017921448,0.6941158771514893,0.0010000000474974513
0.9119092226028442,0.8581201434135437,0.3595293164253235,0.802381694316864,0.6702447533607483,0.9333787560462952,0.876745343208313,0.3295074701309204,0.8090126514434814,0.745854377746582,0.0010000000474974513
0.9234703183174133,0.8674705028533936,0.3414313793182373,0.8121832609176636,0.6995523571968079,0.9394679069519043,0.8854719996452332,0.31930011510849,0.83973628282547,0.7418127655982971,0.0010000000474974513
0.9315646290779114,0.8748180270195007,0.32778698205947876,0.8195513486862183,0.7224832773208618,0.9448888301849365,0.8887242674827576,0.3047153949737549,0.8405029773712158,0.7548291087150574,0.0010000000474974513
0.9382892847061157,0.8807692527770996,0.31601133942604065,0.82510906457901,0.7412867546081543,0.9430995583534241,0.8896523118019104,0.30962616205215454,0.8291386961936951,0.7744130492210388,0.0010000000474974513
0.9430773258209229,0.885766863822937,0.30701032280921936,0.8310890197753906,0.7550497651100159,0.9497935771942139,0.895858883857727,0.2943821847438812,0.8415948748588562,0.7840713262557983,0.0010000000474974513
0.9469470381736755,0.890381395816803,0.2992112934589386,0.8362428545951843,0.7681001424789429,0.95210200548172,0.8984130024909973,0.2878631055355072,0.8458940982818604,0.7891827821731567,0.0010000000474974513
0.950420618057251,0.8940508961677551,0.291960746049881,0.839451014995575,0.7795841693878174,0.9549245834350586,0.9019803404808044,0.28365275263786316,0.8509019613265991,0.797622561454773,0.0010000000474974513
0.9529442191123962,0.8970669507980347,0.2862868010997772,0.8432786464691162,0.7873267531394958,0.9575979709625244,0.9050027132034302,0.2783675193786621,0.8579476475715637,0.8010401129722595,0.0010000000474974513
0.955721378326416,0.8999404311180115,0.28026488423347473,0.8463433980941772,0.7954405546188354,0.9587107300758362,0.9056838154792786,0.271738201379776,0.8517860770225525,0.8120951056480408,0.0010000000474974513
0.9580682516098022,0.9030585885047913,0.27503299713134766,0.8496901988983154,0.8041556477546692,0.9603040814399719,0.9099407196044922,0.26741841435432434,0.8597804307937622,0.8192570805549622,0.0010000000474974513
0.9599959850311279,0.9055851101875305,0.2704043984413147,0.852837085723877,0.810584306716919,0.9599066376686096,0.9086466431617737,0.2727026045322418,0.8571428656578064,0.8173551559448242,0.0010000000474974513
0.961637556552887,0.9080498814582825,0.2663036286830902,0.8565517067909241,0.8159588575363159,0.9604562520980835,0.9112944602966309,0.28077003359794617,0.8617972135543823,0.8222288489341736,0.0010000000474974513
0.9634607434272766,0.910548746585846,0.2616000771522522,0.8601885437965393,0.8215560913085938,0.9631618857383728,0.9128099083900452,0.26557496190071106,0.8613503575325012,0.829123318195343,0.0010000000474974513
0.9645629525184631,0.9118322134017944,0.25886332988739014,0.8619664907455444,0.8245403170585632,0.9615092277526855,0.9107666015625,0.27430975437164307,0.8573367595672607,0.8259732723236084,0.0010000000474974513
0.9656786918640137,0.9132753014564514,0.25591543316841125,0.8636884689331055,0.8282520174980164,0.9624642729759216,0.9125714898109436,0.2688548266887665,0.8587473630905151,0.8316196203231812,0.0010000000474974513
0.9669600129127502,0.9151164293289185,0.252661794424057,0.8662793636322021,0.8324536681175232,0.964979350566864,0.9147084951400757,0.2627076804637909,0.8650970458984375,0.8320356607437134,0.0010000000474974513
0.9680195450782776,0.9171086549758911,0.24944478273391724,0.8691248297691345,0.836929976940155,0.964408278465271,0.9149553775787354,0.25923457741737366,0.8649473786354065,0.8332540988922119,0.0010000000474974513
0.9688531756401062,0.9179196357727051,0.24728696048259735,0.869985818862915,0.8391347527503967,0.9658297896385193,0.9165815114974976,0.25672969222068787,0.8609782457351685,0.8453194499015808,0.0010000000474974513
0.9695119857788086,0.9189008474349976,0.24529670178890228,0.8716311454772949,0.8410128355026245,0.9672772288322449,0.9180544018745422,0.252930611371994,0.8642248511314392,0.8470430970191956,0.0010000000474974513
0.9702375531196594,0.9197416305541992,0.24366126954555511,0.8723799586296082,0.8434774279594421,0.9682676792144775,0.9185567498207092,0.24942757189273834,0.8715290427207947,0.8394650816917419,0.0010000000474974513
0.9712307453155518,0.9209782481193542,0.24068349599838257,0.8739585876464844,0.8464764952659607,0.9678537845611572,0.9186248183250427,0.25224027037620544,0.8701677918434143,0.8415156006813049,0.0010000000474974513
0.9720374941825867,0.9225831031799316,0.23814570903778076,0.8760181069374084,0.8503440618515015,0.9675320982933044,0.9172541499137878,0.25426751375198364,0.8670511245727539,0.8399702906608582,0.0010000000474974513
0.9722564816474915,0.9229534864425659,0.23754040896892548,0.8767410516738892,0.8509156703948975,0.9693580865859985,0.9210512638092041,0.24595849215984344,0.8699650764465332,0.8517385125160217,0.0010000000474974513
0.9733359217643738,0.9245114922523499,0.23436787724494934,0.8788912892341614,0.854464054107666,0.9669341444969177,0.9181395769119263,0.259423166513443,0.8658406734466553,0.8452303409576416,0.0010000000474974513
0.9737457633018494,0.925614058971405,0.2331055849790573,0.8811541199684143,0.8560229539871216,0.9687908887863159,0.9211364388465881,0.24653509259223938,0.8700494766235352,0.851976215839386,0.0010000000474974513
0.9744592308998108,0.9262547492980957,0.23094122111797333,0.8813570737838745,0.8583465218544006,0.9678842425346375,0.9201403260231018,0.250814288854599,0.8710781931877136,0.8465378880500793,0.0010000000474974513
0.9744279980659485,0.9269060492515564,0.23085357248783112,0.8822087049484253,0.8598831295967102,0.9705230593681335,0.9210342764854431,0.24688176810741425,0.8694189190864563,0.8523922562599182,0.0010000000474974513
0.9750000238418579,0.9270188808441162,0.22948269546031952,0.8827691078186035,0.8596233129501343,0.9701851606369019,0.9219962954521179,0.24338170886039734,0.8740910291671753,0.8501931428909302,0.0010000000474974513
0.9752799868583679,0.927359402179718,0.2285766452550888,0.8827836513519287,0.8609743714332581,0.9684192538261414,0.9204723238945007,0.253366082906723,0.8691571950912476,0.8504309058189392,0.0010000000474974513
0.9757294058799744,0.9285641312599182,0.2266954630613327,0.8859128952026367,0.861842930316925,0.9700032472610474,0.921161949634552,0.25394630432128906,0.870151162147522,0.8519465327262878,0.0010000000474974513
0.9762740731239319,0.9290494322776794,0.22506090998649597,0.8854475021362305,0.8643743395805359,0.9690028429031372,0.9195103049278259,0.25685080885887146,0.8639590740203857,0.8534324169158936,0.0010000000474974513
0.8603897094726562,0.8212187886238098,0.41459527611732483,0.7228363752365112,0.6105976700782776,0.9158081412315369,0.8676695823669434,0.3250686228275299,0.8084772825241089,0.7051411867141724,9.999999747378752e-06
0.8863958120346069,0.839338481426239,0.3707767128944397,0.7626311182975769,0.6383537650108337,0.9273337125778198,0.8771710395812988,0.30180954933166504,0.8226743340492249,0.7282317876815796,9.999999747378752e-06
0.8985025882720947,0.8474820256233215,0.35155221819877625,0.7780629396438599,0.6548634171485901,0.9344012141227722,0.8833009600639343,0.28773677349090576,0.8347151875495911,0.7389895915985107,9.999999747378752e-06
0.9079769253730774,0.8558043241500854,0.3357590436935425,0.7919228076934814,0.6742534041404724,0.940293550491333,0.8884859085083008,0.27377012372016907,0.8400171995162964,0.7544428110122681,9.999999747378752e-06
0.9128203392028809,0.859733521938324,0.32729193568229675,0.7962457537651062,0.6864574551582336,0.9414607882499695,0.8905121684074402,0.27220389246940613,0.8430466651916504,0.7591679096221924,4.999999873689376e-06
0.9163649678230286,0.861979067325592,0.3212897777557373,0.7995010018348694,0.692225456237793,0.9441489577293396,0.8933302760124207,0.26663532853126526,0.846211850643158,0.7670727968215942,4.999999873689376e-06
